643090000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=9d q1=43 q2=76 | rom=34 tick=0 tx_state=010
643110000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=9e q1=43 q2=76 | rom=31 tick=1 tx_state=010
643130000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=9f q1=43 q2=76 | rom=2f tick=0 tx_state=010
643150000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=a0 q1=43 q2=76 | rom=2c tick=0 tx_state=010
643170000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=a1 q1=43 q2=76 | rom=2a tick=0 tx_state=010
643190000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=a2 q1=43 q2=76 | rom=28 tick=1 tx_state=010
643210000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=a3 q1=43 q2=76 | rom=25 tick=0 tx_state=010
643230000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=a4 q1=43 q2=76 | rom=23 tick=0 tx_state=010
643250000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=a5 q1=43 q2=76 | rom=21 tick=0 tx_state=010
643270000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=a6 q1=43 q2=76 | rom=1f tick=1 tx_state=010
643290000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=a7 q1=43 q2=76 | rom=1d tick=0 tx_state=011
643310000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=a8 q1=43 q2=76 | rom=1b tick=0 tx_state=011
643330000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=a9 q1=43 q2=76 | rom=19 tick=0 tx_state=011
643350000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=aa q1=43 q2=76 | rom=17 tick=1 tx_state=011
643370000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=ab q1=43 q2=76 | rom=15 tick=0 tx_state=100
643390000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=ac q1=43 q2=76 | rom=14 tick=0 tx_state=100
643410000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=ad q1=43 q2=76 | rom=12 tick=0 tx_state=100
643430000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=ae q1=43 q2=76 | rom=11 tick=1 tx_state=100
643450000 ns | data_tx=43 start_tx=0 done_tx=1 | pp_state=010 rden1=0 rden2=0 rd1=98 rd2=00 wr1=00 wr2=af q1=43 q2=76 | rom=0f tick=0 tx_state=000
643470000 ns | data_tx=43 start_tx=0 done_tx=0 | pp_state=010 rden1=1 rden2=0 rd1=99 rd2=00 wr1=00 wr2=b0 q1=43 q2=76 | rom=0e tick=0 tx_state=000
643490000 ns | data_tx=43 start_tx=1 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=b1 q1=41 q2=76 | rom=0c tick=0 tx_state=000
643510000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=b2 q1=41 q2=76 | rom=0b tick=1 tx_state=000
643530000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=b3 q1=41 q2=76 | rom=0a tick=0 tx_state=000
643550000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=b4 q1=41 q2=76 | rom=09 tick=0 tx_state=001
643570000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=b5 q1=41 q2=76 | rom=07 tick=0 tx_state=001
643590000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=b6 q1=41 q2=76 | rom=06 tick=1 tx_state=001
643610000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=b7 q1=41 q2=76 | rom=05 tick=0 tx_state=010
643630000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=b8 q1=41 q2=76 | rom=05 tick=0 tx_state=010
643650000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=b9 q1=41 q2=76 | rom=04 tick=0 tx_state=010
643670000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=ba q1=41 q2=76 | rom=03 tick=1 tx_state=010
643690000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=bb q1=41 q2=76 | rom=02 tick=0 tx_state=010
643710000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=bc q1=41 q2=76 | rom=02 tick=0 tx_state=010
643730000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=bd q1=41 q2=76 | rom=01 tick=0 tx_state=010
643750000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=be q1=41 q2=76 | rom=01 tick=1 tx_state=010
643770000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=bf q1=41 q2=76 | rom=01 tick=0 tx_state=010
643790000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=c0 q1=41 q2=76 | rom=00 tick=0 tx_state=010
643810000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=c1 q1=41 q2=76 | rom=00 tick=0 tx_state=010
643830000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=c2 q1=41 q2=76 | rom=00 tick=1 tx_state=010
643850000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=c3 q1=41 q2=76 | rom=00 tick=0 tx_state=010
643870000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=c4 q1=41 q2=76 | rom=00 tick=0 tx_state=010
643890000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=c5 q1=41 q2=76 | rom=00 tick=0 tx_state=010
643910000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=c6 q1=41 q2=76 | rom=00 tick=1 tx_state=010
643930000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=c7 q1=41 q2=76 | rom=01 tick=0 tx_state=010
643950000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=c8 q1=41 q2=76 | rom=01 tick=0 tx_state=010
643970000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=c9 q1=41 q2=76 | rom=01 tick=0 tx_state=010
643990000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=ca q1=41 q2=76 | rom=02 tick=1 tx_state=010
644010000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=cb q1=41 q2=76 | rom=02 tick=0 tx_state=010
644030000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=cc q1=41 q2=76 | rom=03 tick=0 tx_state=010
644050000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=cd q1=41 q2=76 | rom=04 tick=0 tx_state=010
644070000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=ce q1=41 q2=76 | rom=05 tick=1 tx_state=010
644090000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=cf q1=41 q2=76 | rom=05 tick=0 tx_state=010
644110000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=d0 q1=41 q2=76 | rom=06 tick=0 tx_state=010
644130000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=d1 q1=41 q2=76 | rom=07 tick=0 tx_state=010
644150000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=d2 q1=41 q2=76 | rom=09 tick=1 tx_state=010
644170000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=d3 q1=41 q2=76 | rom=0a tick=0 tx_state=010
644190000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=d4 q1=41 q2=76 | rom=0b tick=0 tx_state=010
644210000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=d5 q1=41 q2=76 | rom=0c tick=0 tx_state=010
644230000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=d6 q1=41 q2=76 | rom=0e tick=1 tx_state=010
644250000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=d7 q1=41 q2=76 | rom=0f tick=0 tx_state=011
644270000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=d8 q1=41 q2=76 | rom=11 tick=0 tx_state=011
644290000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=d9 q1=41 q2=76 | rom=12 tick=0 tx_state=011
644310000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=da q1=41 q2=76 | rom=14 tick=1 tx_state=011
644330000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=db q1=41 q2=76 | rom=15 tick=0 tx_state=100
644350000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=dc q1=41 q2=76 | rom=17 tick=0 tx_state=100
644370000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=dd q1=41 q2=76 | rom=19 tick=0 tx_state=100
644390000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=de q1=41 q2=76 | rom=1b tick=1 tx_state=100
644410000 ns | data_tx=41 start_tx=0 done_tx=1 | pp_state=010 rden1=0 rden2=0 rd1=99 rd2=00 wr1=00 wr2=df q1=41 q2=76 | rom=1d tick=0 tx_state=000
644430000 ns | data_tx=41 start_tx=0 done_tx=0 | pp_state=010 rden1=1 rden2=0 rd1=9a rd2=00 wr1=00 wr2=e0 q1=41 q2=76 | rom=1f tick=0 tx_state=000
644450000 ns | data_tx=41 start_tx=1 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=e1 q1=3e q2=76 | rom=21 tick=0 tx_state=000
644470000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=e2 q1=3e q2=76 | rom=23 tick=1 tx_state=000
644490000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=e3 q1=3e q2=76 | rom=25 tick=0 tx_state=000
644510000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=e4 q1=3e q2=76 | rom=28 tick=0 tx_state=001
644530000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=e5 q1=3e q2=76 | rom=2a tick=0 tx_state=001
644550000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=e6 q1=3e q2=76 | rom=2c tick=1 tx_state=001
644570000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=e7 q1=3e q2=76 | rom=2f tick=0 tx_state=010
644590000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=e8 q1=3e q2=76 | rom=31 tick=0 tx_state=010
644610000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=e9 q1=3e q2=76 | rom=34 tick=0 tx_state=010
644630000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=ea q1=3e q2=76 | rom=36 tick=1 tx_state=010
644650000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=eb q1=3e q2=76 | rom=39 tick=0 tx_state=010
644670000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=ec q1=3e q2=76 | rom=3b tick=0 tx_state=010
644690000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=ed q1=3e q2=76 | rom=3e tick=0 tx_state=010
644710000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=ee q1=3e q2=76 | rom=41 tick=1 tx_state=010
644730000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=ef q1=3e q2=76 | rom=43 tick=0 tx_state=010
644750000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=f0 q1=3e q2=76 | rom=46 tick=0 tx_state=010
644770000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=f1 q1=3e q2=76 | rom=49 tick=0 tx_state=010
644790000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=f2 q1=3e q2=76 | rom=4c tick=1 tx_state=010
644810000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=f3 q1=3e q2=76 | rom=4f tick=0 tx_state=010
644830000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=f4 q1=3e q2=76 | rom=52 tick=0 tx_state=010
644850000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=f5 q1=3e q2=76 | rom=55 tick=0 tx_state=010
644870000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=f6 q1=3e q2=76 | rom=58 tick=1 tx_state=010
644890000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=f7 q1=3e q2=76 | rom=5a tick=0 tx_state=010
644910000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=f8 q1=3e q2=76 | rom=5d tick=0 tx_state=010
644930000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=f9 q1=3e q2=76 | rom=61 tick=0 tx_state=010
644950000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=fa q1=3e q2=76 | rom=64 tick=1 tx_state=010
644970000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=fb q1=3e q2=76 | rom=67 tick=0 tx_state=010
644990000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=fc q1=3e q2=76 | rom=6a tick=0 tx_state=010
645010000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=fd q1=3e q2=76 | rom=6d tick=0 tx_state=010
645030000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=fe q1=3e q2=76 | rom=70 tick=1 tx_state=010
645050000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=ff q1=3e q2=76 | rom=73 tick=0 tx_state=010
645070000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=00 q1=3e q2=76 | rom=76 tick=0 tx_state=010
645090000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=01 q1=3e q2=76 | rom=79 tick=0 tx_state=010
645110000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=02 q1=3e q2=76 | rom=7c tick=1 tx_state=010
645130000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=03 q1=3e q2=76 | rom=80 tick=0 tx_state=010
645150000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=04 q1=3e q2=76 | rom=83 tick=0 tx_state=010
645170000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=05 q1=3e q2=76 | rom=86 tick=0 tx_state=010
645190000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=06 q1=3e q2=76 | rom=89 tick=1 tx_state=010
645210000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=07 q1=3e q2=76 | rom=8c tick=0 tx_state=011
645230000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=08 q1=3e q2=76 | rom=8f tick=0 tx_state=011
645250000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=09 q1=3e q2=76 | rom=92 tick=0 tx_state=011
645270000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=0a q1=3e q2=76 | rom=95 tick=1 tx_state=011
645290000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=0b q1=3e q2=76 | rom=98 tick=0 tx_state=100
645310000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=0c q1=3e q2=76 | rom=9b tick=0 tx_state=100
645330000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=0d q1=3e q2=76 | rom=9e tick=0 tx_state=100
645350000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=0e q1=3e q2=76 | rom=a2 tick=1 tx_state=100
645370000 ns | data_tx=3e start_tx=0 done_tx=1 | pp_state=010 rden1=0 rden2=0 rd1=9a rd2=00 wr1=00 wr2=0f q1=3e q2=76 | rom=a5 tick=0 tx_state=000
645390000 ns | data_tx=3e start_tx=0 done_tx=0 | pp_state=010 rden1=1 rden2=0 rd1=9b rd2=00 wr1=00 wr2=10 q1=3e q2=76 | rom=a7 tick=0 tx_state=000
645410000 ns | data_tx=3e start_tx=1 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=11 q1=3b q2=76 | rom=aa tick=0 tx_state=000
645430000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=12 q1=3b q2=76 | rom=ad tick=1 tx_state=000
645450000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=13 q1=3b q2=76 | rom=b0 tick=0 tx_state=000
645470000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=14 q1=3b q2=76 | rom=b3 tick=0 tx_state=001
645490000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=15 q1=3b q2=76 | rom=b6 tick=0 tx_state=001
645510000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=16 q1=3b q2=76 | rom=b9 tick=1 tx_state=001
645530000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=17 q1=3b q2=76 | rom=bc tick=0 tx_state=010
645550000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=18 q1=3b q2=76 | rom=be tick=0 tx_state=010
645570000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=19 q1=3b q2=76 | rom=c1 tick=0 tx_state=010
645590000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=1a q1=3b q2=76 | rom=c4 tick=1 tx_state=010
645610000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=1b q1=3b q2=76 | rom=c6 tick=0 tx_state=010
645630000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=1c q1=3b q2=76 | rom=c9 tick=0 tx_state=010
645650000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=1d q1=3b q2=76 | rom=cb tick=0 tx_state=010
645670000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=1e q1=3b q2=76 | rom=ce tick=1 tx_state=010
645690000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=1f q1=3b q2=76 | rom=d0 tick=0 tx_state=010
645710000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=20 q1=3b q2=76 | rom=d3 tick=0 tx_state=010
645730000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=21 q1=3b q2=76 | rom=d5 tick=0 tx_state=010
645750000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=22 q1=3b q2=76 | rom=d7 tick=1 tx_state=010
645770000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=23 q1=3b q2=76 | rom=da tick=0 tx_state=010
645790000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=24 q1=3b q2=76 | rom=dc tick=0 tx_state=010
645810000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=25 q1=3b q2=76 | rom=de tick=0 tx_state=010
645830000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=26 q1=3b q2=76 | rom=e0 tick=1 tx_state=010
645850000 ns | data_tx=3b start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=9b rd2=00 wr1=00 wr2=27 q1=3b q2=76 | rom=e2 tick=0 tx_state=010
